group	label	threshold	true_positive	false_positive	false_negative	true_negative	sensitivity	specificity	ppv	npv	f1	kappa
p_aeruginosa	P. aeruginosa	0.078	15	25	2	32	0.8823529411764706	0.5614035087719298	0.375	0.9411764705882353	0.5263157894736842	0.30090972708187536
p_aeruginosa	P. aeruginosa	0.079	15	25	2	32	0.8823529411764706	0.5614035087719298	0.375	0.9411764705882353	0.5263157894736842	0.30090972708187536
p_aeruginosa	P. aeruginosa	0.08	15	25	2	32	0.8823529411764706	0.5614035087719298	0.375	0.9411764705882353	0.5263157894736842	0.30090972708187536
p_aeruginosa	P. aeruginosa	0.081	15	25	2	32	0.8823529411764706	0.5614035087719298	0.375	0.9411764705882353	0.5263157894736842	0.30090972708187536
p_aeruginosa	P. aeruginosa	0.082	15	25	2	32	0.8823529411764706	0.5614035087719298	0.375	0.9411764705882353	0.5263157894736842	0.30090972708187536
p_aeruginosa	P. aeruginosa	0.083	15	25	2	32	0.8823529411764706	0.5614035087719298	0.375	0.9411764705882353	0.5263157894736842	0.30090972708187536
p_aeruginosa	P. aeruginosa	0.084	15	25	2	32	0.8823529411764706	0.5614035087719298	0.375	0.9411764705882353	0.5263157894736842	0.30090972708187536
p_aeruginosa	P. aeruginosa	0.085	15	25	2	32	0.8823529411764706	0.5614035087719298	0.375	0.9411764705882353	0.5263157894736842	0.30090972708187536
p_aeruginosa	P. aeruginosa	0.08600000000000001	15	25	2	32	0.8823529411764706	0.5614035087719298	0.375	0.9411764705882353	0.5263157894736842	0.30090972708187536
p_aeruginosa	P. aeruginosa	0.08700000000000001	15	24	2	33	0.8823529411764706	0.5789473684210527	0.38461538461538464	0.9428571428571428	0.5357142857142858	0.31724627395315835
p_aeruginosa	P. aeruginosa	0.088	15	24	2	33	0.8823529411764706	0.5789473684210527	0.38461538461538464	0.9428571428571428	0.5357142857142858	0.31724627395315835
p_aeruginosa	P. aeruginosa	0.089	15	24	2	33	0.8823529411764706	0.5789473684210527	0.38461538461538464	0.9428571428571428	0.5357142857142858	0.31724627395315835
p_aeruginosa	P. aeruginosa	0.09	15	24	2	33	0.8823529411764706	0.5789473684210527	0.38461538461538464	0.9428571428571428	0.5357142857142858	0.31724627395315835
p_aeruginosa	P. aeruginosa	0.091	15	24	2	33	0.8823529411764706	0.5789473684210527	0.38461538461538464	0.9428571428571428	0.5357142857142858	0.31724627395315835
p_aeruginosa	P. aeruginosa	0.092	15	23	2	34	0.8823529411764706	0.5964912280701754	0.39473684210526316	0.9444444444444444	0.5454545454545454	0.334053275737941
p_aeruginosa	P. aeruginosa	0.093	15	23	2	34	0.8823529411764706	0.5964912280701754	0.39473684210526316	0.9444444444444444	0.5454545454545454	0.334053275737941
p_aeruginosa	P. aeruginosa	0.094	15	23	2	34	0.8823529411764706	0.5964912280701754	0.39473684210526316	0.9444444444444444	0.5454545454545454	0.334053275737941
p_aeruginosa	P. aeruginosa	0.095	15	23	2	34	0.8823529411764706	0.5964912280701754	0.39473684210526316	0.9444444444444444	0.5454545454545454	0.334053275737941
p_aeruginosa	P. aeruginosa	0.096	15	23	2	34	0.8823529411764706	0.5964912280701754	0.39473684210526316	0.9444444444444444	0.5454545454545454	0.334053275737941
p_aeruginosa	P. aeruginosa	0.097	15	23	2	34	0.8823529411764706	0.5964912280701754	0.39473684210526316	0.9444444444444444	0.5454545454545454	0.334053275737941
p_aeruginosa	P. aeruginosa	0.098	15	22	2	35	0.8823529411764706	0.6140350877192983	0.40540540540540543	0.9459459459459459	0.5555555555555556	0.3513513513513513
p_aeruginosa	P. aeruginosa	0.099	15	22	2	35	0.8823529411764706	0.6140350877192983	0.40540540540540543	0.9459459459459459	0.5555555555555556	0.3513513513513513
p_aeruginosa	P. aeruginosa	0.1	15	22	2	35	0.8823529411764706	0.6140350877192983	0.40540540540540543	0.9459459459459459	0.5555555555555556	0.3513513513513513
serratia_marcescens	Serratia	0	4	70	0	0	1	0	0.05405405405405406	NA	0.10256410256410257	0
serratia_marcescens	Serratia	0.001	4	43	0	27	1	0.38571428571428573	0.0851063829787234	1	0.1568627450980392	0.06356680400235434
serratia_marcescens	Serratia	0.002	4	41	0	29	1	0.4142857142857143	0.08888888888888889	1	0.163265306122449	0.07103490508266998
serratia_marcescens	Serratia	0.003	4	37	0	33	1	0.4714285714285714	0.0975609756097561	1	0.17777777777777776	0.08794137241838772
serratia_marcescens	Serratia	0.004	4	37	0	33	1	0.4714285714285714	0.0975609756097561	1	0.17777777777777776	0.08794137241838772
serratia_marcescens	Serratia	0.005	4	36	0	34	1	0.4857142857142857	0.1	1	0.18181818181818182	0.09264305177111715
serratia_marcescens	Serratia	0.006	4	35	0	35	1	0.5	0.10256410256410256	1	0.18604651162790695	0.09756097560975598
serratia_marcescens	Serratia	0.007	4	35	0	35	1	0.5	0.10256410256410256	1	0.18604651162790695	0.09756097560975598
serratia_marcescens	Serratia	0.008	4	34	0	36	1	0.5142857142857142	0.10526315789473684	1	0.1904761904761905	0.10271041369472193
serratia_marcescens	Serratia	0.009000000000000001	4	34	0	36	1	0.5142857142857142	0.10526315789473684	1	0.1904761904761905	0.10271041369472193
serratia_marcescens	Serratia	0.01	4	32	0	38	1	0.5428571428571428	0.1111111111111111	1	0.19999999999999998	0.11377245508982027
serratia_marcescens	Serratia	0.011	4	32	0	38	1	0.5428571428571428	0.1111111111111111	1	0.19999999999999998	0.11377245508982027
serratia_marcescens	Serratia	0.012	4	30	0	40	1	0.5714285714285714	0.11764705882352941	1	0.21052631578947367	0.12598425196850407
serratia_marcescens	Serratia	0.013000000000000001	4	30	0	40	1	0.5714285714285714	0.11764705882352941	1	0.21052631578947367	0.12598425196850407
serratia_marcescens	Serratia	0.014	4	30	0	40	1	0.5714285714285714	0.11764705882352941	1	0.21052631578947367	0.12598425196850407
serratia_marcescens	Serratia	0.015	4	29	0	41	1	0.5857142857142857	0.12121212121212122	1	0.21621621621621626	0.13257881972514152
serratia_marcescens	Serratia	0.016	4	29	0	41	1	0.5857142857142857	0.12121212121212122	1	0.21621621621621626	0.13257881972514152
serratia_marcescens	Serratia	0.017	4	29	0	41	1	0.5857142857142857	0.12121212121212122	1	0.21621621621621626	0.13257881972514152
serratia_marcescens	Serratia	0.018000000000000002	4	29	0	41	1	0.5857142857142857	0.12121212121212122	1	0.21621621621621626	0.13257881972514152
serratia_marcescens	Serratia	0.019	4	29	0	41	1	0.5857142857142857	0.12121212121212122	1	0.21621621621621626	0.13257881972514152
serratia_marcescens	Serratia	0.02	4	29	0	41	1	0.5857142857142857	0.12121212121212122	1	0.21621621621621626	0.13257881972514152
serratia_marcescens	Serratia	0.021	4	29	0	41	1	0.5857142857142857	0.12121212121212122	1	0.21621621621621626	0.13257881972514152
serratia_marcescens	Serratia	0.022	4	28	0	42	1	0.6	0.125	1	0.2222222222222222	0.13953488372093018
serratia_marcescens	Serratia	0.023	4	27	0	43	1	0.6142857142857143	0.12903225806451613	1	0.2285714285714286	0.14688300597779658
serratia_marcescens	Serratia	0.024	4	27	0	43	1	0.6142857142857143	0.12903225806451613	1	0.2285714285714286	0.14688300597779658
serratia_marcescens	Serratia	0.025	4	27	0	43	1	0.6142857142857143	0.12903225806451613	1	0.2285714285714286	0.14688300597779658
serratia_marcescens	Serratia	0.026000000000000002	4	26	0	44	1	0.6285714285714286	0.13333333333333333	1	0.23529411764705882	0.15465729349736398
serratia_marcescens	Serratia	0.027	4	23	0	47	1	0.6714285714285714	0.14814814814814814	1	0.25806451612903225	0.18094321462945123
serratia_marcescens	Serratia	0.028	4	23	0	47	1	0.6714285714285714	0.14814814814814814	1	0.25806451612903225	0.18094321462945123
serratia_marcescens	Serratia	0.029	4	23	0	47	1	0.6714285714285714	0.14814814814814814	1	0.25806451612903225	0.18094321462945123
serratia_marcescens	Serratia	0.03	4	23	0	47	1	0.6714285714285714	0.14814814814814814	1	0.25806451612903225	0.18094321462945123
serratia_marcescens	Serratia	0.031	4	23	0	47	1	0.6714285714285714	0.14814814814814814	1	0.25806451612903225	0.18094321462945123
serratia_marcescens	Serratia	0.032	4	23	0	47	1	0.6714285714285714	0.14814814814814814	1	0.25806451612903225	0.18094321462945123
serratia_marcescens	Serratia	0.033	4	22	0	48	1	0.6857142857142857	0.15384615384615385	1	0.2666666666666667	0.19085487077534793
serratia_marcescens	Serratia	0.034	4	22	0	48	1	0.6857142857142857	0.15384615384615385	1	0.2666666666666667	0.19085487077534793
serratia_marcescens	Serratia	0.035	4	22	0	48	1	0.6857142857142857	0.15384615384615385	1	0.2666666666666667	0.19085487077534793
serratia_marcescens	Serratia	0.036000000000000004	4	19	0	51	1	0.7285714285714285	0.17391304347826086	1	0.29629629629629634	0.22491730981256877
serratia_marcescens	Serratia	0.037	4	19	0	51	1	0.7285714285714285	0.17391304347826086	1	0.29629629629629634	0.22491730981256877
serratia_marcescens	Serratia	0.038	4	19	0	51	1	0.7285714285714285	0.17391304347826086	1	0.29629629629629634	0.22491730981256877
serratia_marcescens	Serratia	0.039	4	19	0	51	1	0.7285714285714285	0.17391304347826086	1	0.29629629629629634	0.22491730981256877
serratia_marcescens	Serratia	0.04	4	19	0	51	1	0.7285714285714285	0.17391304347826086	1	0.29629629629629634	0.22491730981256877
serratia_marcescens	Serratia	0.041	4	19	0	51	1	0.7285714285714285	0.17391304347826086	1	0.29629629629629634	0.22491730981256877
serratia_marcescens	Serratia	0.042	4	19	0	51	1	0.7285714285714285	0.17391304347826086	1	0.29629629629629634	0.22491730981256877
serratia_marcescens	Serratia	0.043000000000000003	4	18	0	52	1	0.7428571428571429	0.18181818181818182	1	0.3076923076923077	0.23798627002288336
serratia_marcescens	Serratia	0.044	4	18	0	52	1	0.7428571428571429	0.18181818181818182	1	0.3076923076923077	0.23798627002288336
serratia_marcescens	Serratia	0.045	4	18	0	52	1	0.7428571428571429	0.18181818181818182	1	0.3076923076923077	0.23798627002288336
serratia_marcescens	Serratia	0.046	4	17	0	53	1	0.7571428571428571	0.19047619047619047	1	0.32	0.2520808561236622
serratia_marcescens	Serratia	0.047	4	17	0	53	1	0.7571428571428571	0.19047619047619047	1	0.32	0.2520808561236622
serratia_marcescens	Serratia	0.048	4	17	0	53	1	0.7571428571428571	0.19047619047619047	1	0.32	0.2520808561236622
serratia_marcescens	Serratia	0.049	4	17	0	53	1	0.7571428571428571	0.19047619047619047	1	0.32	0.2520808561236622
serratia_marcescens	Serratia	0.05	4	17	0	53	1	0.7571428571428571	0.19047619047619047	1	0.32	0.2520808561236622
serratia_marcescens	Serratia	0.051000000000000004	4	17	0	53	1	0.7571428571428571	0.19047619047619047	1	0.32	0.2520808561236622
serratia_marcescens	Serratia	0.052000000000000005	4	17	0	53	1	0.7571428571428571	0.19047619047619047	1	0.32	0.2520808561236622
serratia_marcescens	Serratia	0.053	4	17	0	53	1	0.7571428571428571	0.19047619047619047	1	0.32	0.2520808561236622
serratia_marcescens	Serratia	0.054	4	17	0	53	1	0.7571428571428571	0.19047619047619047	1	0.32	0.2520808561236622
serratia_marcescens	Serratia	0.055	4	16	0	54	1	0.7714285714285715	0.2	1	0.33333333333333337	0.2673267326732674
serratia_marcescens	Serratia	0.056	4	16	0	54	1	0.7714285714285715	0.2	1	0.33333333333333337	0.2673267326732674
serratia_marcescens	Serratia	0.057	4	16	0	54	1	0.7714285714285715	0.2	1	0.33333333333333337	0.2673267326732674
serratia_marcescens	Serratia	0.058	4	15	0	55	1	0.7857142857142857	0.21052631578947367	1	0.34782608695652173	0.2838709677419354
serratia_marcescens	Serratia	0.059000000000000004	4	14	0	56	1	0.8	0.2222222222222222	1	0.3636363636363636	0.30188679245283034
serratia_marcescens	Serratia	0.06	4	14	0	56	1	0.8	0.2222222222222222	1	0.3636363636363636	0.30188679245283034
serratia_marcescens	Serratia	0.061	4	13	0	57	1	0.8142857142857143	0.23529411764705882	1	0.38095238095238093	0.3215796897038082
serratia_marcescens	Serratia	0.062	4	13	0	57	1	0.8142857142857143	0.23529411764705882	1	0.38095238095238093	0.3215796897038082
serratia_marcescens	Serratia	0.063	4	12	0	58	1	0.8285714285714286	0.25	1	0.4	0.34319526627218944
serratia_marcescens	Serratia	0.064	4	12	0	58	1	0.8285714285714286	0.25	1	0.4	0.34319526627218944
serratia_marcescens	Serratia	0.065	4	12	0	58	1	0.8285714285714286	0.25	1	0.4	0.34319526627218944
serratia_marcescens	Serratia	0.066	4	12	0	58	1	0.8285714285714286	0.25	1	0.4	0.34319526627218944
serratia_marcescens	Serratia	0.067	4	12	0	58	1	0.8285714285714286	0.25	1	0.4	0.34319526627218944
serratia_marcescens	Serratia	0.068	4	12	0	58	1	0.8285714285714286	0.25	1	0.4	0.34319526627218944
serratia_marcescens	Serratia	0.069	4	12	0	58	1	0.8285714285714286	0.25	1	0.4	0.34319526627218944
serratia_marcescens	Serratia	0.07	4	12	0	58	1	0.8285714285714286	0.25	1	0.4	0.34319526627218944
serratia_marcescens	Serratia	0.07100000000000001	4	12	0	58	1	0.8285714285714286	0.25	1	0.4	0.34319526627218944
serratia_marcescens	Serratia	0.07200000000000001	4	11	0	59	1	0.8428571428571429	0.26666666666666666	1	0.4210526315789474	0.36702954898911344
serratia_marcescens	Serratia	0.073	4	10	0	60	1	0.8571428571428571	0.2857142857142857	1	0.4444444444444445	0.3934426229508199
serratia_marcescens	Serratia	0.074	4	10	0	60	1	0.8571428571428571	0.2857142857142857	1	0.4444444444444445	0.3934426229508199
serratia_marcescens	Serratia	0.075	4	10	0	60	1	0.8571428571428571	0.2857142857142857	1	0.4444444444444445	0.3934426229508199
serratia_marcescens	Serratia	0.076	4	10	0	60	1	0.8571428571428571	0.2857142857142857	1	0.4444444444444445	0.3934426229508199
serratia_marcescens	Serratia	0.077	4	10	0	60	1	0.8571428571428571	0.2857142857142857	1	0.4444444444444445	0.3934426229508199
serratia_marcescens	Serratia	0.078	4	10	0	60	1	0.8571428571428571	0.2857142857142857	1	0.4444444444444445	0.3934426229508199
serratia_marcescens	Serratia	0.079	4	10	0	60	1	0.8571428571428571	0.2857142857142857	1	0.4444444444444445	0.3934426229508199
serratia_marcescens	Serratia	0.08	4	10	0	60	1	0.8571428571428571	0.2857142857142857	1	0.4444444444444445	0.3934426229508199
serratia_marcescens	Serratia	0.081	4	10	0	60	1	0.8571428571428571	0.2857142857142857	1	0.4444444444444445	0.3934426229508199
serratia_marcescens	Serratia	0.082	4	10	0	60	1	0.8571428571428571	0.2857142857142857	1	0.4444444444444445	0.3934426229508199
serratia_marcescens	Serratia	0.083	4	10	0	60	1	0.8571428571428571	0.2857142857142857	1	0.4444444444444445	0.3934426229508199
serratia_marcescens	Serratia	0.084	4	10	0	60	1	0.8571428571428571	0.2857142857142857	1	0.4444444444444445	0.3934426229508199
serratia_marcescens	Serratia	0.085	4	10	0	60	1	0.8571428571428571	0.2857142857142857	1	0.4444444444444445	0.3934426229508199
serratia_marcescens	Serratia	0.08600000000000001	4	10	0	60	1	0.8571428571428571	0.2857142857142857	1	0.4444444444444445	0.3934426229508199
serratia_marcescens	Serratia	0.08700000000000001	4	10	0	60	1	0.8571428571428571	0.2857142857142857	1	0.4444444444444445	0.3934426229508199
serratia_marcescens	Serratia	0.088	4	10	0	60	1	0.8571428571428571	0.2857142857142857	1	0.4444444444444445	0.3934426229508199
serratia_marcescens	Serratia	0.089	4	10	0	60	1	0.8571428571428571	0.2857142857142857	1	0.4444444444444445	0.3934426229508199
serratia_marcescens	Serratia	0.09	4	10	0	60	1	0.8571428571428571	0.2857142857142857	1	0.4444444444444445	0.3934426229508199
serratia_marcescens	Serratia	0.091	4	10	0	60	1	0.8571428571428571	0.2857142857142857	1	0.4444444444444445	0.3934426229508199
serratia_marcescens	Serratia	0.092	4	10	0	60	1	0.8571428571428571	0.2857142857142857	1	0.4444444444444445	0.3934426229508199
serratia_marcescens	Serratia	0.093	4	10	0	60	1	0.8571428571428571	0.2857142857142857	1	0.4444444444444445	0.3934426229508199
serratia_marcescens	Serratia	0.094	4	10	0	60	1	0.8571428571428571	0.2857142857142857	1	0.4444444444444445	0.3934426229508199
serratia_marcescens	Serratia	0.095	4	10	0	60	1	0.8571428571428571	0.2857142857142857	1	0.4444444444444445	0.3934426229508199
serratia_marcescens	Serratia	0.096	4	10	0	60	1	0.8571428571428571	0.2857142857142857	1	0.4444444444444445	0.3934426229508199
serratia_marcescens	Serratia	0.097	4	10	0	60	1	0.8571428571428571	0.2857142857142857	1	0.4444444444444445	0.3934426229508199
serratia_marcescens	Serratia	0.098	4	10	0	60	1	0.8571428571428571	0.2857142857142857	1	0.4444444444444445	0.3934426229508199
serratia_marcescens	Serratia	0.099	4	10	0	60	1	0.8571428571428571	0.2857142857142857	1	0.4444444444444445	0.3934426229508199
serratia_marcescens	Serratia	0.1	4	10	0	60	1	0.8571428571428571	0.2857142857142857	1	0.4444444444444445	0.3934426229508199
proteus_mirabilis	Proteus	0	2	72	0	0	1	0	0.02702702702702703	NA	0.052631578947368425	0
proteus_mirabilis	Proteus	0.001	1	0	1	72	0.5	1	1	0.9863013698630136	0.6666666666666666	0.6605504587155975
proteus_mirabilis	Proteus	0.002	1	0	1	72	0.5	1	1	0.9863013698630136	0.6666666666666666	0.6605504587155975
proteus_mirabilis	Proteus	0.003	0	0	2	72	0	1	NA	0.972972972972973	NA	0
proteus_mirabilis	Proteus	0.004	0	0	2	72	0	1	NA	0.972972972972973	NA	0
proteus_mirabilis	Proteus	0.005	0	0	2	72	0	1	NA	0.972972972972973	NA	0
proteus_mirabilis	Proteus	0.006	0	0	2	72	0	1	NA	0.972972972972973	NA	0
proteus_mirabilis	Proteus	0.007	0	0	2	72	0	1	NA	0.972972972972973	NA	0
proteus_mirabilis	Proteus	0.008	0	0	2	72	0	1	NA	0.972972972972973	NA	0
proteus_mirabilis	Proteus	0.009000000000000001	0	0	2	72	0	1	NA	0.972972972972973	NA	0
proteus_mirabilis	Proteus	0.01	0	0	2	72	0	1	NA	0.972972972972973	NA	0
proteus_mirabilis	Proteus	0.011	0	0	2	72	0	1	NA	0.972972972972973	NA	0
proteus_mirabilis	Proteus	0.012	0	0	2	72	0	1	NA	0.972972972972973	NA	0
proteus_mirabilis	Proteus	0.013000000000000001	0	0	2	72	0	1	NA	0.972972972972973	NA	0
proteus_mirabilis	Proteus	0.014	0	0	2	72	0	1	NA	0.972972972972973	NA	0
proteus_mirabilis	Proteus	0.015	0	0	2	72	0	1	NA	0.972972972972973	NA	0
proteus_mirabilis	Proteus	0.016	0	0	2	72	0	1	NA	0.972972972972973	NA	0
proteus_mirabilis	Proteus	0.017	0	0	2	72	0	1	NA	0.972972972972973	NA	0
proteus_mirabilis	Proteus	0.018000000000000002	0	0	2	72	0	1	NA	0.972972972972973	NA	0
proteus_mirabilis	Proteus	0.019	0	0	2	72	0	1	NA	0.972972972972973	NA	0
proteus_mirabilis	Proteus	0.02	0	0	2	72	0	1	NA	0.972972972972973	NA	0
proteus_mirabilis	Proteus	0.021	0	0	2	72	0	1	NA	0.972972972972973	NA	0
proteus_mirabilis	Proteus	0.022	0	0	2	72	0	1	NA	0.972972972972973	NA	0
proteus_mirabilis	Proteus	0.023	0	0	2	72	0	1	NA	0.972972972972973	NA	0
proteus_mirabilis	Proteus	0.024	0	0	2	72	0	1	NA	0.972972972972973	NA	0
proteus_mirabilis	Proteus	0.025	0	0	2	72	0	1	NA	0.972972972972973	NA	0
proteus_mirabilis	Proteus	0.026000000000000002	0	0	2	72	0	1	NA	0.972972972972973	NA	0
proteus_mirabilis	Proteus	0.027	0	0	2	72	0	1	NA	0.972972972972973	NA	0
proteus_mirabilis	Proteus	0.028	0	0	2	72	0	1	NA	0.972972972972973	NA	0
proteus_mirabilis	Proteus	0.029	0	0	2	72	0	1	NA	0.972972972972973	NA	0
proteus_mirabilis	Proteus	0.03	0	0	2	72	0	1	NA	0.972972972972973	NA	0
proteus_mirabilis	Proteus	0.031	0	0	2	72	0	1	NA	0.972972972972973	NA	0
proteus_mirabilis	Proteus	0.032	0	0	2	72	0	1	NA	0.972972972972973	NA	0
proteus_mirabilis	Proteus	0.033	0	0	2	72	0	1	NA	0.972972972972973	NA	0
proteus_mirabilis	Proteus	0.034	0	0	2	72	0	1	NA	0.972972972972973	NA	0
proteus_mirabilis	Proteus	0.035	0	0	2	72	0	1	NA	0.972972972972973	NA	0
proteus_mirabilis	Proteus	0.036000000000000004	0	0	2	72	0	1	NA	0.972972972972973	NA	0
proteus_mirabilis	Proteus	0.037	0	0	2	72	0	1	NA	0.972972972972973	NA	0
proteus_mirabilis	Proteus	0.038	0	0	2	72	0	1	NA	0.972972972972973	NA	0
proteus_mirabilis	Proteus	0.039	0	0	2	72	0	1	NA	0.972972972972973	NA	0
proteus_mirabilis	Proteus	0.04	0	0	2	72	0	1	NA	0.972972972972973	NA	0
proteus_mirabilis	Proteus	0.041	0	0	2	72	0	1	NA	0.972972972972973	NA	0
proteus_mirabilis	Proteus	0.042	0	0	2	72	0	1	NA	0.972972972972973	NA	0
proteus_mirabilis	Proteus	0.043000000000000003	0	0	2	72	0	1	NA	0.972972972972973	NA	0
proteus_mirabilis	Proteus	0.044	0	0	2	72	0	1	NA	0.972972972972973	NA	0
proteus_mirabilis	Proteus	0.045	0	0	2	72	0	1	NA	0.972972972972973	NA	0
proteus_mirabilis	Proteus	0.046	0	0	2	72	0	1	NA	0.972972972972973	NA	0
proteus_mirabilis	Proteus	0.047	0	0	2	72	0	1	NA	0.972972972972973	NA	0
proteus_mirabilis	Proteus	0.048	0	0	2	72	0	1	NA	0.972972972972973	NA	0
proteus_mirabilis	Proteus	0.049	0	0	2	72	0	1	NA	0.972972972972973	NA	0
proteus_mirabilis	Proteus	0.05	0	0	2	72	0	1	NA	0.972972972972973	NA	0
proteus_mirabilis	Proteus	0.051000000000000004	0	0	2	72	0	1	NA	0.972972972972973	NA	0
proteus_mirabilis	Proteus	0.052000000000000005	0	0	2	72	0	1	NA	0.972972972972973	NA	0
proteus_mirabilis	Proteus	0.053	0	0	2	72	0	1	NA	0.972972972972973	NA	0
proteus_mirabilis	Proteus	0.054	0	0	2	72	0	1	NA	0.972972972972973	NA	0
proteus_mirabilis	Proteus	0.055	0	0	2	72	0	1	NA	0.972972972972973	NA	0
proteus_mirabilis	Proteus	0.056	0	0	2	72	0	1	NA	0.972972972972973	NA	0
proteus_mirabilis	Proteus	0.057	0	0	2	72	0	1	NA	0.972972972972973	NA	0
proteus_mirabilis	Proteus	0.058	0	0	2	72	0	1	NA	0.972972972972973	NA	0
proteus_mirabilis	Proteus	0.059000000000000004	0	0	2	72	0	1	NA	0.972972972972973	NA	0
proteus_mirabilis	Proteus	0.06	0	0	2	72	0	1	NA	0.972972972972973	NA	0
proteus_mirabilis	Proteus	0.061	0	0	2	72	0	1	NA	0.972972972972973	NA	0
proteus_mirabilis	Proteus	0.062	0	0	2	72	0	1	NA	0.972972972972973	NA	0
proteus_mirabilis	Proteus	0.063	0	0	2	72	0	1	NA	0.972972972972973	NA	0
proteus_mirabilis	Proteus	0.064	0	0	2	72	0	1	NA	0.972972972972973	NA	0
proteus_mirabilis	Proteus	0.065	0	0	2	72	0	1	NA	0.972972972972973	NA	0
proteus_mirabilis	Proteus	0.066	0	0	2	72	0	1	NA	0.972972972972973	NA	0
proteus_mirabilis	Proteus	0.067	0	0	2	72	0	1	NA	0.972972972972973	NA	0
proteus_mirabilis	Proteus	0.068	0	0	2	72	0	1	NA	0.972972972972973	NA	0
proteus_mirabilis	Proteus	0.069	0	0	2	72	0	1	NA	0.972972972972973	NA	0
proteus_mirabilis	Proteus	0.07	0	0	2	72	0	1	NA	0.972972972972973	NA	0
proteus_mirabilis	Proteus	0.07100000000000001	0	0	2	72	0	1	NA	0.972972972972973	NA	0
proteus_mirabilis	Proteus	0.07200000000000001	0	0	2	72	0	1	NA	0.972972972972973	NA	0
proteus_mirabilis	Proteus	0.073	0	0	2	72	0	1	NA	0.972972972972973	NA	0
proteus_mirabilis	Proteus	0.074	0	0	2	72	0	1	NA	0.972972972972973	NA	0
proteus_mirabilis	Proteus	0.075	0	0	2	72	0	1	NA	0.972972972972973	NA	0
proteus_mirabilis	Proteus	0.076	0	0	2	72	0	1	NA	0.972972972972973	NA	0
proteus_mirabilis	Proteus	0.077	0	0	2	72	0	1	NA	0.972972972972973	NA	0
proteus_mirabilis	Proteus	0.078	0	0	2	72	0	1	NA	0.972972972972973	NA	0
proteus_mirabilis	Proteus	0.079	0	0	2	72	0	1	NA	0.972972972972973	NA	0
proteus_mirabilis	Proteus	0.08	0	0	2	72	0	1	NA	0.972972972972973	NA	0
proteus_mirabilis	Proteus	0.081	0	0	2	72	0	1	NA	0.972972972972973	NA	0
proteus_mirabilis	Proteus	0.082	0	0	2	72	0	1	NA	0.972972972972973	NA	0
proteus_mirabilis	Proteus	0.083	0	0	2	72	0	1	NA	0.972972972972973	NA	0
proteus_mirabilis	Proteus	0.084	0	0	2	72	0	1	NA	0.972972972972973	NA	0
proteus_mirabilis	Proteus	0.085	0	0	2	72	0	1	NA	0.972972972972973	NA	0
proteus_mirabilis	Proteus	0.08600000000000001	0	0	2	72	0	1	NA	0.972972972972973	NA	0
proteus_mirabilis	Proteus	0.08700000000000001	0	0	2	72	0	1	NA	0.972972972972973	NA	0
proteus_mirabilis	Proteus	0.088	0	0	2	72	0	1	NA	0.972972972972973	NA	0
proteus_mirabilis	Proteus	0.089	0	0	2	72	0	1	NA	0.972972972972973	NA	0
proteus_mirabilis	Proteus	0.09	0	0	2	72	0	1	NA	0.972972972972973	NA	0
proteus_mirabilis	Proteus	0.091	0	0	2	72	0	1	NA	0.972972972972973	NA	0
proteus_mirabilis	Proteus	0.092	0	0	2	72	0	1	NA	0.972972972972973	NA	0
proteus_mirabilis	Proteus	0.093	0	0	2	72	0	1	NA	0.972972972972973	NA	0
proteus_mirabilis	Proteus	0.094	0	0	2	72	0	1	NA	0.972972972972973	NA	0
proteus_mirabilis	Proteus	0.095	0	0	2	72	0	1	NA	0.972972972972973	NA	0
proteus_mirabilis	Proteus	0.096	0	0	2	72	0	1	NA	0.972972972972973	NA	0
proteus_mirabilis	Proteus	0.097	0	0	2	72	0	1	NA	0.972972972972973	NA	0
proteus_mirabilis	Proteus	0.098	0	0	2	72	0	1	NA	0.972972972972973	NA	0
proteus_mirabilis	Proteus	0.099	0	0	2	72	0	1	NA	0.972972972972973	NA	0
proteus_mirabilis	Proteus	0.1	0	0	2	72	0	1	NA	0.972972972972973	NA	0
gas	GAS	0	4	70	0	0	1	0	0.05405405405405406	NA	0.10256410256410257	0
gas	GAS	0.001	2	2	2	68	0.5	0.9714285714285714	0.5	0.9714285714285714	0.5	0.4714285714285713
gas	GAS	0.002	2	0	2	70	0.5	1	1	0.9722222222222222	0.6666666666666666	0.6542056074766365
gas	GAS	0.003	1	0	3	70	0.25	1	1	0.958904109589041	0.4	0.3867403314917125
gas	GAS	0.004	1	0	3	70	0.25	1	1	0.958904109589041	0.4	0.3867403314917125
gas	GAS	0.005	1	0	3	70	0.25	1	1	0.958904109589041	0.4	0.3867403314917125
gas	GAS	0.006	1	0	3	70	0.25	1	1	0.958904109589041	0.4	0.3867403314917125
gas	GAS	0.007	1	0	3	70	0.25	1	1	0.958904109589041	0.4	0.3867403314917125
gas	GAS	0.008	1	0	3	70	0.25	1	1	0.958904109589041	0.4	0.3867403314917125
gas	GAS	0.009000000000000001	1	0	3	70	0.25	1	1	0.958904109589041	0.4	0.3867403314917125
gas	GAS	0.01	1	0	3	70	0.25	1	1	0.958904109589041	0.4	0.3867403314917125
gas	GAS	0.011	1	0	3	70	0.25	1	1	0.958904109589041	0.4	0.3867403314917125
gas	GAS	0.012	1	0	3	70	0.25	1	1	0.958904109589041	0.4	0.3867403314917125
